nc_code,description,heading_4_code,heading_4_description,intermediate_heading,heading_6_code,heading_6_description,subheading,leaf_description,parent_code,branch_type,is_residual,duty_rate,duty_text,supplementary_unit,source_document,source_section,source_page,source_excerpt
85051110,"Électro-aimants; aimants permanents et articles destinés à devenir des aimants permanents après aimantation; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques; têtes de levage électromagnétiques: — Aimants permanents et articles destinés à devenir des aimants permanents après aimantation: — en métal: — contenant néodyme, praséodyme, dysprosium ou samarium",8505,"Électro-aimants; aimants permanents et articles destinés à devenir des aimants permanents après aimantation; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques; têtes de levage électromagnétiques:",Aimants permanents et articles destinés à devenir des aimants permanents après aimantation:,850511,en métal:,,"contenant néodyme, praséodyme, dysprosium ou samarium",850511,specific,False,2.2,"2,2",,Nomenclature combinée 2024,,621,"Électro-aimants; aimants permanents et articles destinés à devenir des aimants permanents après aimantation; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques; têtes de levage électromagnétiques: — Aimants permanents et articles destinés à devenir des aimants permanents après aimantation: — en métal: — contenant néodyme, praséodyme, dysprosium ou samarium"
85051190,"Électro-aimants; aimants permanents et articles destinés à devenir des aimants permanents après aimantation; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques; têtes de levage électromagnétiques: — Aimants permanents et articles destinés à devenir des aimants permanents après aimantation: — en métal: — autres",8505,"Électro-aimants; aimants permanents et articles destinés à devenir des aimants permanents après aimantation; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques; têtes de levage électromagnétiques:",Aimants permanents et articles destinés à devenir des aimants permanents après aimantation:,850511,en métal:,,autres,850511,residual,True,2.2,"2,2",,Nomenclature combinée 2024,,621,"Électro-aimants; aimants permanents et articles destinés à devenir des aimants permanents après aimantation; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques; têtes de levage électromagnétiques: — Aimants permanents et articles destinés à devenir des aimants permanents après aimantation: — en métal: — autres"
85051910,"Électro-aimants; aimants permanents et articles destinés à devenir des aimants permanents après aimantation; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques; têtes de levage électromagnétiques: — Aimants permanents et articles destinés à devenir des aimants permanents après aimantation: — autres: — Aimants permanents en ferrite agglomérée",8505,"Électro-aimants; aimants permanents et articles destinés à devenir des aimants permanents après aimantation; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques; têtes de levage électromagnétiques:",Aimants permanents et articles destinés à devenir des aimants permanents après aimantation:,850519,autres:,,Aimants permanents en ferrite agglomérée,850519,specific,False,2.2,"2,2",,Nomenclature combinée 2024,,621,"Électro-aimants; aimants permanents et articles destinés à devenir des aimants permanents après aimantation; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques; têtes de levage électromagnétiques: — Aimants permanents et articles destinés à devenir des aimants permanents après aimantation: — autres: — Aimants permanents en ferrite agglomérée"
85051990,"Électro-aimants; aimants permanents et articles destinés à devenir des aimants permanents après aimantation; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques; têtes de levage électromagnétiques: — Aimants permanents et articles destinés à devenir des aimants permanents après aimantation: — autres: — autres",8505,"Électro-aimants; aimants permanents et articles destinés à devenir des aimants permanents après aimantation; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques; têtes de levage électromagnétiques:",Aimants permanents et articles destinés à devenir des aimants permanents après aimantation:,850519,autres:,,autres,850519,residual,True,2.2,"2,2",,Nomenclature combinée 2024,,621,"Électro-aimants; aimants permanents et articles destinés à devenir des aimants permanents après aimantation; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques; têtes de levage électromagnétiques: — Aimants permanents et articles destinés à devenir des aimants permanents après aimantation: — autres: — autres"
85052000,"Électro-aimants; aimants permanents et articles destinés à devenir des aimants permanents après aimantation; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques; têtes de levage électromagnétiques: — Accouplements, embrayages, variateurs de vitesse et freins électromagnétiques",8505,"Électro-aimants; aimants permanents et articles destinés à devenir des aimants permanents après aimantation; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques; têtes de levage électromagnétiques:",,850520,,,"Accouplements, embrayages, variateurs de vitesse et freins électromagnétiques",850520,specific,False,2.2,"2,2",,Nomenclature combinée 2024,,621,"Électro-aimants; aimants permanents et articles destinés à devenir des aimants permanents après aimantation; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques; têtes de levage électromagnétiques: — Accouplements, embrayages, variateurs de vitesse et freins électromagnétiques"
85059021,"Électro-aimants; aimants permanents et articles destinés à devenir des aimants permanents après aimantation; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques; têtes de levage électromagnétiques: — Électro-aimants; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation: — Électro-aimants des types utilisés exclusivement ou principalement pour les appareils de diagnostic par visualisation à résonance magnétique, autres que les électro-aimants de la position 9018",8505,"Électro-aimants; aimants permanents et articles destinés à devenir des aimants permanents après aimantation; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques; têtes de levage électromagnétiques:","Électro-aimants; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation:",850590,,,"Électro-aimants des types utilisés exclusivement ou principalement pour les appareils de diagnostic par visualisation à résonance magnétique, autres que les électro-aimants de la position 9018",850590,specific,False,0.0,exemption,,Nomenclature combinée 2024,,621,"Électro-aimants; aimants permanents et articles destinés à devenir des aimants permanents après aimantation; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques; têtes de levage électromagnétiques: — Électro-aimants; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation: — Électro-aimants des types utilisés exclusivement ou principalement pour les appareils de diagnostic par visualisation à résonance magnétique, autres que les électro-aimants de la position 9018"
85059029,"Électro-aimants; aimants permanents et articles destinés à devenir des aimants permanents après aimantation; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques; têtes de levage électromagnétiques: — Électro-aimants; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation: — autres",8505,"Électro-aimants; aimants permanents et articles destinés à devenir des aimants permanents après aimantation; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques; têtes de levage électromagnétiques:","Électro-aimants; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation:",850590,,,autres,850590,residual,True,1.8,"1,8",,Nomenclature combinée 2024,,621,"Électro-aimants; aimants permanents et articles destinés à devenir des aimants permanents après aimantation; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques; têtes de levage électromagnétiques: — Électro-aimants; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation: — autres"
85059050,"Électro-aimants; aimants permanents et articles destinés à devenir des aimants permanents après aimantation; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques; têtes de levage électromagnétiques: — Électro-aimants; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation: — Têtes de levage électromagnétiques",8505,"Électro-aimants; aimants permanents et articles destinés à devenir des aimants permanents après aimantation; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques; têtes de levage électromagnétiques:","Électro-aimants; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation:",850590,,,Têtes de levage électromagnétiques,850590,specific,False,2.2,"2,2",,Nomenclature combinée 2024,,621,"Électro-aimants; aimants permanents et articles destinés à devenir des aimants permanents après aimantation; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques; têtes de levage électromagnétiques: — Électro-aimants; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation: — Têtes de levage électromagnétiques"
85059090,"Électro-aimants; aimants permanents et articles destinés à devenir des aimants permanents après aimantation; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques; têtes de levage électromagnétiques: — Électro-aimants; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation: — Parties",8505,"Électro-aimants; aimants permanents et articles destinés à devenir des aimants permanents après aimantation; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques; têtes de levage électromagnétiques:","Électro-aimants; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation:",850590,,,Parties,850590,specific,False,1.8,"1,8",,Nomenclature combinée 2024,,621,"Électro-aimants; aimants permanents et articles destinés à devenir des aimants permanents après aimantation; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation; accouplements, embrayages, variateurs de vitesse et freins électromagnétiques; têtes de levage électromagnétiques: — Électro-aimants; plateaux, mandrins et dispositifs magnétiques ou électromagnétiques similaires de fixation: — Parties"
